Institute,CollegeState,BranchShortcut,DegreeType,Quota,SeatType,Gender,PredictedClosingRank2026,InstituteType,GlobalPrestigeIndex,GlobalBranchPopularity,PredictedOpeningRank
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,23326,GFTI,98,112,20679.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1909,GFTI,98,112,1909.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),66284,GFTI,98,112,63373.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN,Gender-Neutral,64027,GFTI,98,112,58710.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,3517,GFTI,98,112,3517.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,SC,Gender-Neutral,12505,GFTI,98,112,11524.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,ST,Gender-Neutral,6596,GFTI,98,112,5888.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Gender-Neutral,23468,GFTI,98,112,18842.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),140619,GFTI,98,112,120593.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,122559,GFTI,98,112,91331.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Gender-Neutral,27239,GFTI,98,112,26582.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Gender-Neutral,36643,GFTI,98,112,33848.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,11089,GFTI,98,111,10281.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,25798,GFTI,98,111,23106.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),74389,GFTI,98,111,70086.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,71794,GFTI,98,111,60972.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,12740,GFTI,98,111,11270.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,6696,GFTI,98,111,6576.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,26928,GFTI,98,111,24657.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),153678,GFTI,98,111,143194.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,140478,GFTI,98,111,96295.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,HS,SC,Gender-Neutral,29929,GFTI,98,111,29104.0
"Birla Institute of Technology, Deoghar Off-Campus",JHARKHAND,MECHANICAL ENGINEERING,BTech,HS,ST,Gender-Neutral,30298,GFTI,98,111,32874.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,EWS,Gender-Neutral,3550,GFTI,53,124,2616.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,OBC-NCL,Gender-Neutral,9820,GFTI,53,124,7881.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1536,GFTI,53,124,1536.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,OPEN,Female-only (including Supernumerary),37198,GFTI,53,124,28928.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,OPEN,Gender-Neutral,23973,GFTI,53,124,17179.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,OPEN (PwD),Gender-Neutral,1547,GFTI,53,124,1547.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,SC,Gender-Neutral,6253,GFTI,53,124,6317.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,AI,ST,Gender-Neutral,3333,GFTI,53,124,3058.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,EWS,Gender-Neutral,7938,GFTI,53,124,7452.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,OPEN,Female-only (including Supernumerary),59663,GFTI,53,124,42703.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,OPEN,Gender-Neutral,43055,GFTI,53,124,31940.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,OPEN (PwD),Gender-Neutral,2202,GFTI,53,124,2202.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,SC,Gender-Neutral,12128,GFTI,53,124,9766.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech,HS,ST,Gender-Neutral,9722,GFTI,53,124,3602.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,EWS,Gender-Neutral,8666,GFTI,53,140,8604.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,OBC-NCL,Gender-Neutral,21302,GFTI,53,140,19283.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,OPEN,Female-only (including Supernumerary),63871,GFTI,53,140,63804.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,OPEN,Gender-Neutral,54835,GFTI,53,140,44586.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,OPEN (PwD),Gender-Neutral,3566,GFTI,53,140,3566.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,SC,Gender-Neutral,11127,GFTI,53,140,8396.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,AI,ST,Gender-Neutral,5041,GFTI,53,140,4899.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,HS,EWS,Gender-Neutral,19279,GFTI,53,140,15011.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,HS,OPEN,Female-only (including Supernumerary),113024,GFTI,53,140,84318.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,HS,OPEN,Gender-Neutral,109656,GFTI,53,140,91369.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,HS,SC,Gender-Neutral,24556,GFTI,53,140,24117.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,BIO TECHNOLOGY,BTech,HS,ST,Gender-Neutral,32169,GFTI,53,140,18870.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,8090,GFTI,53,88,7436.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,19572,GFTI,53,88,15593.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1900,GFTI,53,88,1900.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),59063,GFTI,53,88,45700.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,50717,GFTI,53,88,38260.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,3703,GFTI,53,88,3703.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,10670,GFTI,53,88,10052.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,5871,GFTI,53,88,5210.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,19247,GFTI,53,88,14620.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),109923,GFTI,53,88,77556.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,88820,GFTI,53,88,62760.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,3258,GFTI,53,88,3258.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,SC,Gender-Neutral,22127,GFTI,53,88,15682.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CHEMICAL ENGINEERING,BTech,HS,ST,Gender-Neutral,31339,GFTI,53,88,6348.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,EWS,Gender-Neutral,8384,GFTI,53,142,7689.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,19936,GFTI,53,142,16076.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1804,GFTI,53,142,1804.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),64607,GFTI,53,142,59458.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,53705,GFTI,53,142,39328.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,2785,GFTI,53,142,2785.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,SC,Gender-Neutral,10886,GFTI,53,142,7696.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,AI,ST,Gender-Neutral,3966,GFTI,53,142,3674.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,HS,EWS,Gender-Neutral,15080,GFTI,53,142,13322.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),125739,GFTI,53,142,94825.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,92313,GFTI,53,142,56064.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,HS,SC,Gender-Neutral,17169,GFTI,53,142,11834.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,CIVIL ENGINEERING,BTech,HS,ST,Gender-Neutral,21590,GFTI,53,142,4731.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,EWS,Gender-Neutral,3384,GFTI,53,85,2358.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,9114,GFTI,53,85,4741.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,767,GFTI,53,85,767.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),31378,GFTI,53,85,20132.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN,Gender-Neutral,20128,GFTI,53,85,11583.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,1171,GFTI,53,85,1171.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,SC,Gender-Neutral,5819,GFTI,53,85,4443.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,ST,Gender-Neutral,2947,GFTI,53,85,1680.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,EWS,Gender-Neutral,6973,GFTI,53,85,4415.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),55817,GFTI,53,85,34446.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN,Gender-Neutral,36357,GFTI,53,85,17712.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,3103,GFTI,53,85,3103.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,SC,Gender-Neutral,10940,GFTI,53,85,7063.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,COMPUTER SCIENCE AND ENGINEERING,BTech,HS,ST,Gender-Neutral,8041,GFTI,53,85,3090.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,EWS,Gender-Neutral,5693,GFTI,53,118,5200.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,16054,GFTI,53,118,9722.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1796,GFTI,53,118,1796.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),46652,GFTI,53,118,32968.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,OPEN,Gender-Neutral,36756,GFTI,53,118,25660.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,3559,GFTI,53,118,3559.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,SC,Gender-Neutral,9657,GFTI,53,118,7215.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,AI,ST,Gender-Neutral,4922,GFTI,53,118,4620.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,EWS,Gender-Neutral,11722,GFTI,53,118,8310.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),86619,GFTI,53,118,71980.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,OPEN,Gender-Neutral,58020,GFTI,53,118,32062.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,3963,GFTI,53,118,3963.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,SC,Gender-Neutral,17281,GFTI,53,118,13901.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRICAL AND ELECTRONICS ENGINEERING,BTech,HS,ST,Gender-Neutral,22081,GFTI,53,118,14788.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,EWS,Gender-Neutral,4641,GFTI,53,112,3478.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,13357,GFTI,53,112,8137.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,1660,GFTI,53,112,1660.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),42574,GFTI,53,112,31921.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN,Gender-Neutral,30547,GFTI,53,112,12976.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,2514,GFTI,53,112,2514.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,SC,Gender-Neutral,8586,GFTI,53,112,5945.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,AI,ST,Gender-Neutral,4505,GFTI,53,112,3535.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Gender-Neutral,10519,GFTI,53,112,8549.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),73559,GFTI,53,112,51088.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,52488,GFTI,53,112,32592.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,3656,GFTI,53,112,3656.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Gender-Neutral,14643,GFTI,53,112,10599.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Gender-Neutral,17715,GFTI,53,112,7546.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,EWS,Gender-Neutral,9509,GFTI,53,180,9400.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,OBC-NCL,Gender-Neutral,23445,GFTI,53,180,20609.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,OPEN,Female-only (including Supernumerary),68554,GFTI,53,180,65041.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,OPEN,Gender-Neutral,57664,GFTI,53,180,51447.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,OPEN (PwD),Gender-Neutral,3079,GFTI,53,180,3079.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,SC,Gender-Neutral,11891,GFTI,53,180,10753.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,AI,ST,Gender-Neutral,5991,GFTI,53,180,5890.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,HS,EWS,Gender-Neutral,24702,GFTI,53,180,19779.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,HS,OPEN,Female-only (including Supernumerary),134825,GFTI,53,180,108276.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,HS,OPEN,Gender-Neutral,122193,GFTI,53,180,64968.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,HS,SC,Gender-Neutral,28726,GFTI,53,180,18718.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,FOOD ENGINEERING AND TECHNOLOGY,BTech,HS,ST,Gender-Neutral,23728,GFTI,53,180,14933.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,EWS,Gender-Neutral,5780,GFTI,53,55,4688.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,OBC-NCL,Gender-Neutral,15484,GFTI,53,55,8528.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,OPEN,Female-only (including Supernumerary),43001,GFTI,53,55,34777.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,OPEN,Gender-Neutral,33595,GFTI,53,55,15948.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,OPEN (PwD),Gender-Neutral,2976,GFTI,53,55,2976.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,SC,Gender-Neutral,9306,GFTI,53,55,7700.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),AI,ST,Gender-Neutral,5222,GFTI,53,55,4197.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,EWS,Gender-Neutral,12431,GFTI,53,55,10424.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,OPEN,Female-only (including Supernumerary),92595,GFTI,53,55,77022.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,OPEN,Gender-Neutral,65752,GFTI,53,55,35594.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,SC,Gender-Neutral,19522,GFTI,53,55,17969.0
"Birla Institute of Technology, Mesra, Ranchi",JHARKHAND,MATHEMATICS AND COMPUTING,Dual Degree (MTech/MS),HS,ST,Gender-Neutral,33166,GFTI,53,55,15219.0
